sample,FP1,FP2,T7,T8,P7,P8,O1,Oz,O2
1690,0.4560547,16.983643,-0.11816406,16.546875,26.60498,-7.2211914,-34.082634,10.599182,1.9216309
1691,-1.5334473,15.999756,4.692383,25.27246,38.962646,-6.557617,7.041542,34.360565,25.053467
1692,-1.2436523,13.449951,2.9785156,23.44043,38.998535,-8.168457,10.793453,32.031403,23.659668
1693,-16.508545,-8.174072,-7.836914,4.991211,19.157715,-13.118652,-33.02894,4.2395325,-7.7617188
1694,-6.677246,6.191162,-5.9921875,16.43457,28.421387,4.635742,-34.137028,16.5206,2.5236816
1695,-27.68628,-8.160156,-10.43457,14.066406,26.3479,-4.8793945,-15.676411,20.220825,9.126221
1696,-21.898438,-5.431885,-8.504883,31.363281,31.817749,-0.11035156,14.992111,37.274048,30.94873
1697,-4.656006,10.765381,4.495117,42.551758,28.98462,6.01709,-2.8821335,24.57724,15.395996
1698,-9.468994,-0.49780273,-9.371094,13.847656,16.514893,-12.325195,-47.25422,-2.3668518,-18.4646
1699,-15.287109,-3.5854492,-10.549805,1.3710938,22.245483,-18.101074,-35.675694,4.777649,-14.288086
1700,-12.810547,11.465088,0.54785156,24.101562,34.357544,-3.3857422,6.60165,35.017914,23.087646
1701,-8.321777,10.225586,-1.8457031,45.179688,29.034058,1.2011719,10.124466,37.16159,23.903809
1702,-3.263916,8.165283,-14.0625,42.875,18.927979,10.4453125,-23.540554,19.432556,4.3203125
1703,-13.7595215,4.798584,-11.107422,35.460938,9.874023,5.39209,-51.219757,-1.0292053,-17.089355
1704,-5.217285,16.719482,-5.944336,28.87793,25.858032,1.7880859,-18.42858,18.002197,9.801514
1705,-14.640869,6.0827637,-3.881836,21.975586,24.749756,-14.424805,1.6879501,26.815613,18.515137
1706,-3.4973145,10.955078,-1.1982422,38.401367,28.84851,-2.9545898,1.6152916,26.051819,11.01709
1707,-1.314209,14.6953125,-10.241211,31.969727,13.644653,1.7929688,-42.045742,2.8837585,-14.182373
1708,-12.225342,4.8847656,-15.6796875,19.361328,8.512329,-1.2270508,-50.646122,-2.5150757,-16.72998
1709,-22.102295,2.0742188,-4.4521484,17.367188,15.700317,-16.043945,-18.537512,11.803589,-0.7438965
1710,-8.437744,11.611328,-8.845703,24.682617,29.181763,-10.122559,4.6649246,26.509644,12.942139
1711,-2.1882324,15.120361,7.258789,40.72754,30.232056,7.60791,-10.055435,27.835724,11.319824
1712,-21.270264,-7.7177734,-14.262695,18.338867,8.22522,-8.802246,-48.931778,-0.6374817,-22.957764
1713,-13.379883,3.8730469,-6.8652344,30.835938,18.621094,-2.557129,-24.843964,17.596802,-2.8842773
1714,-21.750244,-1.7565918,-3.9082031,28.233398,10.9852295,-10.228027,-11.8776245,17.139252,4.72876
1715,-10.886475,7.7927246,2.8095703,39.089844,21.833862,-1.378418,-7.7035522,23.536896,10.223633
1716,-16.137695,-2.3845215,-13.956055,25.046875,19.624023,-9.19043,-41.01118,1.3282776,-20.0271
1717,-12.671875,5.2470703,-11.088867,14.001953,21.348389,-10.397949,-43.26257,0.25454712,-20.189453
1718,-11.61377,11.721436,-8.102539,32.626953,27.006348,1.0024414,-10.401558,26.72464,10.654541
1719,-16.384033,-0.41674805,-6.4941406,37.33789,12.482056,-10.969238,-4.3018036,22.106262,3.9812012
1720,-22.459473,-5.6123047,-9.594727,40.41992,13.729126,-4.0981445,-27.812962,11.884064,-12.56543
1721,-21.294922,-3.1083984,-9.939453,39.853516,10.967041,-2.9101562,-51.458965,-0.6030884,-24.806152
1722,-24.18164,-0.49682617,-9.082031,20.841797,16.202515,-10.078613,-35.334225,9.34256,-12.432861
1723,-33.74292,-2.675293,-9.032227,25.796875,20.942383,-21.167969,-5.531273,22.378021,2.1223145
1724,-22.521729,-1.1181641,-9.522461,35.154297,17.169067,-12.206543,-8.876421,23.64914,1.5168457
1725,-23.987793,-2.3059082,-22.018555,38.47461,1.9193115,-7.0649414,-44.58584,0.60910034,-24.486816
1726,-17.33667,2.682373,-14.788086,35.34082,17.61023,1.1318359,-44.135315,10.573608,-19.023438
1727,-17.819336,6.9523926,-10.8046875,36.083984,25.684814,-1.3168945,-13.222773,27.997345,3.170166
1728,-15.39502,5.40625,-7.2929688,38.603516,24.826416,-9.761719,4.747841,35.43222,8.730957
1729,-4.9484863,14.743408,3.3652344,46.822266,24.918457,-1.9799805,-11.194319,26.184021,-1.1276855
1730,-2.3076172,14.075684,-11.921875,44.612305,15.40918,-1.6640625,-40.851418,10.981354,-20.635742
1731,-28.157715,-7.815674,-29.29004,19.58496,7.3444824,-15.575684,-46.705006,5.1805725,-22.7146
1732,-15.817871,4.9663086,4.274414,48.751953,40.50122,9.339844,19.927612,54.1705,27.925781
1733,-28.497559,-14.606445,-8.34668,37.086914,24.48291,-7.6430664,4.716118,37.922638,7.1677246
1734,-8.690918,5.918457,-0.46191406,51.66211,25.784302,4.4023438,-21.990772,23.097229,-10.56958
1735,-11.883301,-1.2661133,-12.838867,27.723633,13.177856,-15.069824,-50.476677,1.6278687,-36.659424
1736,-4.3754883,8.399414,-6.413086,31.84961,25.273682,-9.040039,-20.891005,20.953766,-15.842773
1737,-14.897217,-1.0280762,-19.486328,30.107422,12.764526,-15.525879,-5.9172115,28.646667,-2.1166992
1738,-13.809082,-2.9558105,-3.5107422,45.375,21.397095,1.2333984,-3.2709713,32.880188,-0.61083984
1739,-11.493164,-4.5456543,-9.643555,37.067383,23.615356,6.5126953,-33.173298,16.767792,-14.18335
1740,-14.76416,-2.592041,-0.39257812,29.25879,27.613037,-3.7270508,-30.252115,20.80716,-12.623779
1741,-11.475586,4.022217,-0.29101562,33.375977,34.839478,-13.8359375,4.0102882,36.265503,3.1108398
1742,0.5917969,14.724121,5.6015625,51.02832,26.655762,-9.431152,6.1745033,30.737244,-0.46826172
1743,-6.486084,0.47558594,-6.5341797,43.33496,5.77771,-11.845703,-34.046074,7.056427,-25.658203
1744,-10.149414,-0.6687012,-13.133789,31.426758,11.980591,4.698242,-46.163963,7.1002197,-21.410156
1745,-5.921875,10.904541,4.3789062,45.293945,32.402954,10.062988,-14.429882,29.995636,4.474365
1746,-21.987793,-0.9094238,-8.464844,38.899414,25.097046,-8.700195,7.987587,36.65909,11.176514
1747,-18.45581,-1.0744629,-16.364258,38.853516,18.573364,-8.490723,-4.7011433,26.88144,-6.930908
1748,-8.053223,0.052246094,-8.046875,30.115234,5.1069336,-10.241699,-42.8972,6.710388,-33.596924
1749,0.16479492,12.544189,-8.388672,36.033203,17.955933,6.550293,-28.174944,19.967316,-16.71753
1750,-12.54248,3.5593262,-18.27539,26.754883,15.240601,-5.9643555,-13.313026,25.548798,-2.90625
1751,-9.599365,5.2871094,-14.944336,41.620117,11.445679,-6.756836,-3.7241783,29.845978,4.7834473
1752,0.80078125,11.222168,-12.484375,49.22461,10.829224,-0.23388672,-24.715874,18.75061,-12.355469
1753,-0.7922363,12.074219,-13.5703125,40.65332,16.558472,5.3125,-32.679028,17.13507,-23.138428
1754,5.8776855,24.019043,-1.3720703,51.956055,30.462158,8.946777,-7.2710514,34.829834,-6.9831543
1755,-12.612549,8.668213,-4.3652344,43.015625,14.640381,-5.416504,-3.448658,23.329956,-8.517578
1756,-10.94458,8.876221,-7.9589844,56.33203,15.910522,7.3808594,-5.053091,26.76175,1.2502441
1757,-15.718018,-2.230957,-15.198242,34.039062,14.112061,7.326172,-34.600594,11.680481,-15.484131
1758,-19.64624,-5.453369,-21.161133,27.714844,14.861328,0.78515625,-36.33191,13.884186,-23.053955
1759,-21.249512,-3.8857422,-15.402344,26.557617,12.345581,-11.558105,-9.988659,26.70752,-10.633301
1760,-12.072754,9.682129,12.46875,52.125,29.815552,2.0126953,22.645798,46.158325,7.83667
1761,-21.30664,-8.975586,-8.699219,41.22168,10.481689,4.5786133,-14.438286,20.74173,-18.192627
1762,-33.097656,-18.656494,-19.65918,34.253906,-0.71435547,1.9916992,-48.59281,1.8503113,-31.789307
1763,-21.639404,0.7597656,-12.629883,33.814453,17.491089,4.248535,-21.781975,20.814758,-16.139893
1764,-15.292725,7.491699,-2.03125,39.583008,32.993896,3.6894531,23.184418,49.17688,13.131348
1765,-10.7265625,10.672363,-5.7597656,46.674805,21.681152,-1.1655273,14.930267,39.316223,-2.0129395
1766,-4.4541016,17.523682,2.5205078,52.00879,17.44519,11.681641,-15.012842,23.023895,-15.297119
1767,-32.256836,-12.416016,-19.336914,23.867188,1.8251953,1.8833008,-40.561703,6.870819,-29.85205
1768,-13.106201,11.440674,-2.3574219,49.84668,24.818604,14.016113,-1.863205,36.366302,6.2001953
1769,-25.45337,4.0583496,-13.331055,31.830078,13.979736,-5.2421875,7.803253,30.762451,-0.8725586
1770,-12.213379,9.10376,-5.1191406,48.98828,13.979614,-0.3696289,-5.6766396,24.680695,-17.045166
1771,-13.698242,6.27417,-15.744141,32.09375,0.056518555,-3.6035156,-49.019714,-1.9107971,-47.7041
1772,-23.958496,0.7126465,-20.711914,28.59961,7.3079834,1.6918945,-34.475193,12.706146,-24.652832
1773,-19.9104,2.1984863,-4.629883,31.363281,17.711426,-3.8134766,1.3316154,30.514221,-0.31958008
1774,-20.736084,-4.366455,-12.416992,29.71582,13.766113,-3.953125,-0.3876152,28.09372,-8.891846
1775,-9.628174,4.162842,-9.233398,42.99121,11.154297,10.634277,-20.456947,19.162079,-18.040283
1776,-11.392822,3.9282227,-26.926758,22.0625,-5.9208984,-0.44433594,-52.578655,-3.1250916,-40.631836
1777,-24.620361,-4.7680664,-32.67578,11.213867,-12.839355,-15.853516,-40.20272,2.999298,-35.54419
1778,-17.20288,2.334961,-6.8291016,39.078125,19.228882,-2.9892578,9.065704,35.954987,-0.13793945
1779,-11.786133,-1.1779785,-10.700195,33.8291,18.964844,-0.08496094,0.34902954,25.673035,-9.739258
1780,-17.937012,-4.9208984,-9.483398,28.329102,3.8754883,-0.1665039,-37.883995,7.528595,-34.7334
1781,-14.545166,0.24291992,-16.924805,16.823242,2.3813477,-10.692383,-45.014652,-4.480774,-43.954346
1782,-12.947266,9.430908,-17.31836,25.618164,3.2404785,-10.75293,-17.71616,9.929199,-24.19043
1783,0.25610352,17.904297,-8.797852,39.527344,8.133911,0.045898438,1.0851593,23.526001,-10.951416
1784,-14.277832,-2.5527344,-17.25586,29.533203,5.177246,-0.48046875,-19.908045,15.903778,-22.220703
1785,-9.879639,4.354248,-8.071289,18.011719,19.792114,0.95410156,-27.836384,16.952179,-25.45874
1786,-15.156006,4.4958496,-22.405273,27.024414,11.833008,-3.491211,-25.285595,12.805908,-23.734375
1787,-20.376953,2.9094238,-12.821289,27.16504,4.375,-17.143555,-11.801176,9.700073,-22.148193
1788,-10.575684,5.205078,-15.658203,34.32422,-0.52160645,-4.965332,-11.092594,9.79071,-19.882324
1789,-4.9555664,8.480957,-16.251953,34.61914,-5.3393555,6.677246,-36.76211,5.674011,-28.318848
1790,-10.735107,7.1938477,-23.692383,21.899414,-6.850952,-1.1166992,-44.690533,3.7620544,-34.50537
1791,-5.702881,13.4921875,-17.9375,22.922852,1.9394531,-10.899414,-14.350468,19.924622,-15.5686035
1792,-7.7512207,7.7263184,-11.349609,23.46875,9.782959,-16.527344,-2.7934952,15.967743,-21.313965
1793,-2.6425781,10.372559,-7.0,23.521484,5.359253,-9.169922,-27.092594,0.65130615,-41.739014
1794,0.56933594,11.367432,-15.228516,12.948242,4.7320557,-1.9672852,-43.8342,1.2852478,-44.52539
1795,-17.551025,2.505371,-25.060547,7.430664,4.842407,-8.638184,-29.76861,9.453827,-29.282959
1796,-7.0480957,12.545166,-13.660156,18.598633,14.588745,0.38378906,2.1047783,24.68338,-4.48999
1797,-4.540039,10.57251,-8.6640625,23.22168,1.3200684,-5.130371,-15.103376,10.763824,-27.340576
1798,5.0004883,13.370605,-3.9003906,13.987305,2.4023438,-3.0668945,-44.591652,-8.585754,-50.188965
1799,-6.635254,7.9665527,-11.863281,5.4970703,4.088745,-5.157715,-46.016502,-9.430817,-53.533447
1800,1.5073242,20.187256,-1.2041016,24.529297,24.512207,15.054199,-1.7337265,27.215149,-8.093506
1801,-9.076172,12.74707,-10.362305,22.069336,12.4835205,-0.32421875,6.8623314,27.777618,-5.0078125
1802,0.38134766,22.694092,-8.131836,24.732422,4.3293457,1.0991211,-16.085772,8.71402,-26.365234
1803,-0.1105957,18.522217,-9.547852,18.651367,-2.5533447,6.230957,-43.365334,-1.3688354,-45.118164
1804,7.6557617,31.328613,3.9335938,22.69336,25.130249,18.924316,2.9025536,34.694977,-7.9780273
1805,-9.728516,10.907227,-9.767578,23.297852,16.995117,5.7348633,11.465363,31.09134,-10.373779
1806,1.9465332,20.718994,5.5976562,38.987305,25.362183,21.722168,7.1465454,31.810455,-8.215332
1807,-3.7990723,14.393311,-0.6435547,21.393555,15.560669,17.021484,-36.462204,2.000946,-35.93579
1808,-14.262207,3.3989258,-13.244141,-2.3476562,4.206543,0.1665039,-43.019554,-1.5086975,-37.98047
1809,-7.8881836,11.3220215,-1.46875,18.374023,24.177612,12.868652,4.708542,32.81659,-2.97583
1810,-9.995605,8.187988,4.1708984,24.421875,28.18628,15.644531,22.277477,39.762085,2.0375977
1811,-18.237793,-1.4296875,-4.029297,15.399414,13.075439,3.9702148,-16.865719,7.787018,-29.50122
1812,-21.73291,-7.8269043,-16.953125,-5.416992,-0.33203125,-0.890625,-49.83567,-9.829559,-47.202393
1813,-29.736328,-12.871826,-28.163086,-6.892578,-10.641357,-14.491699,-50.20962,-15.991211,-49.676514
1814,-14.784424,6.3703613,-13.871094,14.488281,11.405029,-0.85791016,-1.8417778,17.219788,-14.929199
1815,-19.587158,-1.6813965,-22.449219,17.632812,2.0803223,-3.208496,-6.669327,17.029602,-24.344238
1816,-17.400879,-8.838379,-16.614258,11.9375,11.068481,10.0234375,-25.694574,8.7473755,-37.225586
1817,-36.89966,-24.38623,-22.426758,-10.624023,-0.3330078,-6.352539,-43.907516,-9.637146,-49.60913
1818,-29.930908,-14.257568,-15.947266,-13.74707,3.244629,-21.625488,-25.781006,-3.0881042,-32.7854
1819,-11.756348,0.45874023,-11.72168,7.1884766,8.43103,-10.524902,-8.703472,8.714386,-16.01416
1820,-14.334473,-12.012939,-25.506836,0.020507812,-10.43396,-12.439941,-31.396156,-1.9354248,-39.791748
1821,1.5847168,1.9475098,-12.28125,2.3320312,-3.958496,-4.503418,-39.59228,1.5205994,-48.61499
1822,28.257568,29.072998,-7.555664,17.895508,20.181763,18.013184,-7.101095,27.144196,-16.754395
1823,38.640625,34.894287,1.625,19.82129,23.026855,9.030762,14.069462,30.134277,1.2155762
1824,61.78833,47.608154,-5.7109375,12.916016,1.9699707,-6.1308594,-20.279816,-0.039489746,-26.824951
1825,72.86206,62.804443,6.7470703,26.819336,19.51538,16.34961,-26.168865,8.351685,-27.14746
1826,80.17456,72.30078,2.321289,12.212891,14.751709,4.2626953,-31.247946,4.8544617,-35.426758
1827,88.70874,83.85278,2.1933594,18.45996,16.269775,6.180664,-3.4616108,16.954346,-21.980469
1828,96.38037,87.84448,0.0703125,27.884766,7.8363037,8.806152,2.7319565,11.58548,-17.437744
1829,105.43652,94.26196,5.3046875,35.75586,20.485107,21.311035,-1.3547821,20.730682,-9.303223
1830,101.90234,78.52051,0.4248047,12.2265625,12.1397705,8.834473,-37.833538,3.5750732,-29.718262
1831,115.8811,97.07446,5.286133,18.202148,19.460205,8.641113,-21.962105,11.906189,-18.901367
1832,127.95215,112.47046,9.271484,32.01758,30.947754,20.638672,24.105183,45.226807,13.239746
1833,131.17456,110.749756,7.3779297,43.316406,15.785034,13.3515625,5.3088646,23.643646,-13.267822
1834,135.61035,118.2439,9.7890625,40.67285,14.97522,24.63623,-19.692776,13.411224,-24.973633
1835,136.00879,114.66748,5.798828,31.373047,22.874146,28.444824,-27.173206,14.918091,-17.426514
1836,140.57886,124.03369,11.775391,32.8584,32.79309,18.29541,7.2775536,35.332153,5.254883
1837,154.9668,143.16626,24.967773,47.927734,43.180176,22.25879,36.987118,49.67267,16.152588
1838,153.26514,129.10938,6.958008,31.057617,11.831543,8.919434,-7.0609283,14.847321,-20.208252
1839,157.90088,135.49683,-0.1484375,28.65625,6.342163,12.330566,-42.92497,-10.469757,-43.368896
1840,159.2107,150.23145,3.3955078,31.99121,16.1333,14.8203125,-29.817621,1.8589478,-28.39331
1841,148.59229,137.98682,-2.5058594,23.975586,3.6834717,0.46777344,-16.426575,9.6076355,-18.10962
1842,162.49829,151.8291,4.7539062,54.83789,17.766602,22.765625,8.763111,31.24472,3.7590332
1843,166.41138,150.94604,14.655273,53.84668,21.507324,28.506348,-16.285109,16.598877,-15.598389
1844,161.802,142.82324,5.477539,32.916016,13.694092,15.872559,-40.257812,-1.132904,-38.602783
1845,164.88184,154.73926,5.736328,34.421875,22.667603,15.954102,-18.083923,13.666351,-18.04956
1846,162.64453,150.59375,10.65918,40.231445,22.74768,20.246094,7.5715485,23.782806,-0.47265625
1847,168.38672,156.59937,5.2070312,50.94043,8.561157,15.231445,-9.422777,12.752472,-18.139648
1848,177.50342,163.4812,-1.9365234,46.666992,4.0181885,19.682129,-40.30282,-6.010132,-38.926758
1849,166.55713,155.35376,8.706055,34.34082,17.807373,20.419434,-29.879925,4.086487,-29.300293
1850,163.00708,151.14868,1.2080078,29.605469,17.890137,9.983398,-2.1458893,13.76712,-19.092041
1851,167.26929,161.50977,9.735352,48.17871,20.06543,7.8339844,2.9645462,17.42392,-10.096436
1852,167.97974,157.29053,4.338867,46.48242,9.713745,11.847656,-19.43577,6.1917725,-30.660156
1853,175.31909,167.35352,7.4853516,42.064453,15.66333,26.761719,-33.857754,5.2249146,-36.314697
1854,176.38257,171.08081,1.9414062,40.926758,22.47705,18.236328,-14.690725,13.211792,-28.24292
1855,182.41772,175.90698,15.283203,54.396484,30.024658,17.45752,7.6833916,22.964294,-9.967041
1856,184.4082,173.48853,12.213867,58.274414,27.456787,29.427246,7.324234,26.881592,-3.6774902
1857,177.43945,167.625,5.381836,51.25586,18.229492,30.1333,-22.999123,7.55307,-25.09668
1858,181.78223,173.60059,9.140625,43.249023,15.412964,25.433594,-21.770813,14.361511,-24.853271
1859,174.29956,175.43628,-0.265625,57.320312,22.371826,23.814453,4.8388405,28.833374,-6.186035
1860,185.62476,185.28491,9.249023,64.40137,24.735352,23.728027,15.818726,28.76352,-2.657959
1861,186.62524,178.15918,-0.8154297,57.65332,9.887085,21.195312,-19.469799,0.59716797,-27.632324
1862,189.72925,175.73901,16.141602,51.720703,25.931763,40.530273,-23.462835,7.8971863,-25.57837
1863,175.90186,166.96606,17.111328,44.021484,35.864136,37.62256,5.378315,31.438202,-4.907715
1864,169.36768,166.83008,13.374023,54.64258,36.018677,33.041992,30.106777,49.921295,20.354004
1865,173.93604,170.66748,17.942383,64.171875,35.043457,34.67383,23.392448,37.47235,8.223145
1866,179.74585,169.84106,3.7480469,49.191406,11.938721,22.901367,-35.10082,-11.3437805,-44.541992
1867,174.04688,168.77368,1.5986328,38.57129,16.244507,25.757812,-34.050762,-5.334839,-40.659424
1868,176.73389,170.71997,12.972656,37.291992,31.734497,16.97705,10.243599,28.795135,-15.252441
1869,169.12036,169.56104,6.071289,52.54883,24.022217,25.726074,31.22768,45.118835,7.45166
1870,175.00952,163.82812,11.839844,53.591797,21.420898,33.337402,4.7429695,30.932709,-2.5378418
1871,172.0022,163.34888,8.027344,47.731445,18.980347,25.716309,-36.24592,-4.8373413,-37.845215
1872,167.83081,160.79321,0.5605469,30.208984,-0.99780273,1.6669922,-62.014244,-34.946228,-67.616455
1873,177.10986,174.45728,12.047852,49.049805,23.47937,7.574707,2.9914856,12.399261,-28.809082
1874,177.15771,169.28564,18.618164,58.331055,33.58252,29.98877,43.231266,54.446106,13.56543
1875,171.87305,163.28174,11.018555,60.862305,24.43335,41.387695,9.853584,37.243073,2.9487305
1876,176.46606,165.6582,13.347656,51.677734,24.091553,36.510254,-28.222496,9.342163,-20.311768
1877,169.0686,168.53955,6.8564453,38.032227,-0.22839355,7.116699,-55.066544,-30.93399,-48.902832
1878,185.49438,183.61377,11.376953,50.549805,3.4104004,0.56347656,-21.838982,-14.118378,-44.30249
1879,173.69336,170.11987,5.9921875,54.74414,22.698364,17.263672,15.983688,27.912537,-9.48999
1880,159.81519,143.6394,-0.60839844,42.323242,24.010132,39.478027,5.1637917,33.463867,2.303955
1881,171.54736,165.25293,5.3789062,47.23047,28.526611,48.00049,-5.4918594,25.776367,2.0021973
1882,181.25562,174.55786,18.661133,49.841797,23.288452,24.916016,-7.3451595,9.809479,-5.4746094
1883,191.7727,186.4773,15.329102,53.501953,-2.0142822,-5.338867,-44.517128,-30.144104,-48.380127
1884,191.92188,180.00488,15.723633,52.789062,7.0979004,10.462402,-39.978302,-20.525604,-55.20703
1885,178.45508,169.18506,2.8847656,41.398438,22.801758,24.710938,-7.9016037,15.976349,-25.223145
1886,181.30103,178.77734,6.8046875,44.064453,35.087036,48.129395,30.563915,52.57074,21.991455
1887,177.96777,174.17285,6.6132812,56.74121,27.669434,40.50586,31.472706,41.59073,23.097168
1888,180.46582,172.43457,16.085938,50.640625,19.972168,21.833984,-13.636917,-1.9024353,-25.293457
1889,186.8169,171.43335,17.853516,39.15625,2.600586,3.5766602,-67.4603,-34.431152,-65.01611
1890,187.43945,172.00732,17.816406,29.098633,14.700806,3.8242188,-45.837524,-16.821625,-55.28589
1891,176.22461,171.1626,20.154297,40.100586,41.16797,21.944336,37.52969,40.714905,4.0080566
1892,175.09253,159.94775,14.314453,45.541016,37.940308,43.285645,53.738705,55.71341,33.079346
1893,179.33081,167.81226,5.821289,55.996094,27.110474,53.927246,7.579624,24.209778,4.449951
1894,182.96338,165.9685,4.7617188,44.018555,12.880371,38.640137,-45.25082,-10.419189,-34.05371
1895,175.52075,156.50073,-1.7207031,16.410156,-5.977783,-5.6083984,-62.607758,-28.764832,-54.477783
1896,189.3125,179.62793,18.376953,45.124023,14.305542,-4.0117188,-8.765381,6.235199,-26.05542
1897,180.92725,174.4336,14.662109,53.58008,29.342163,16.926758,27.437347,31.38556,-8.572754
1898,179.04468,166.14697,13.53418,51.529297,33.380615,50.270508,13.902229,31.588196,-1.3657227
1899,172.73315,163.84839,1.6425781,43.844727,24.884766,54.41162,-9.202492,15.941162,-9.702148
1900,184.33447,175.70044,8.271484,43.530273,24.58142,46.762695,-0.9336014,18.791199,6.738037
