sample,FP1,FP2,T7,T8,P7,P8,O1,Oz,O2
273,143.43042,-36.00171,142.76074,24.761719,86.222534,46.53662,35.883938,-31.732513,3.0732422
274,135.58105,-41.53882,142.18164,18.07129,82.73132,17.033691,36.71287,-43.102295,-7.221924
275,130.94629,-49.203857,142.44238,13.858398,84.200195,-2.4521484,33.409687,-58.711243,-27.903076
276,135.35986,-48.4292,138.77246,16.27246,88.16968,28.754395,16.029728,-63.48712,-25.3667
277,117.61304,-55.9458,132.49316,11.376953,99.07764,39.331055,30.784107,-48.306976,-12.150391
278,109.791016,-56.635498,122.118164,-1.5429688,84.63025,13.12207,42.410404,-44.1994,-9.115723
279,128.73438,-32.671387,132.0166,17.75293,88.92078,17.983398,61.54143,-29.084473,3.5373535
280,127.91431,-38.13794,130.84082,16.345703,78.80676,10.427734,25.519955,-55.47165,-29.398926
281,143.34106,-24.294678,135.95703,17.97461,72.563965,8.022949,-17.744102,-85.710846,-58.145508
282,123.5896,-43.779053,117.12305,-14.332031,75.97876,21.909668,-45.26104,-90.70941,-56.16504
283,114.5293,-43.78247,129.95996,22.679688,100.40259,47.95215,74.514175,-16.058868,28.257324
284,114.10571,-45.032227,135.76172,31.385742,100.73157,42.739258,86.05147,-8.973877,25.9458
285,110.86157,-57.16504,130.31445,23.414062,88.68799,33.03955,35.264263,-44.85846,-15.813965
286,115.19092,-53.292725,131.01953,6.923828,82.62097,11.109375,-4.301758,-75.79431,-50.749023
287,132.02954,-28.695557,127.0332,6.2666016,72.63257,-18.31543,-12.404514,-94.83496,-65.32739
288,137.39331,-19.6333,146.25684,34.143555,88.93921,4.772461,38.60861,-59.514862,-26.935059
289,142.66528,-22.242188,142.4209,59.52539,95.15454,58.42285,68.63844,-14.248169,26.202148
290,121.89453,-49.732666,128.94238,36.02539,82.97595,67.18262,33.46628,-27.869476,13.452637
291,102.57837,-66.73047,122.19922,19.042969,93.10156,54.052246,31.80515,-34.10077,2.2626953
292,109.7832,-61.888916,131.13672,18.641602,100.49158,44.93994,54.84679,-25.863495,8.879883
293,121.09302,-51.626953,133.90039,20.753906,85.05444,14.987793,31.678188,-60.398804,-24.50415
294,128.69287,-50.848633,126.27832,11.850586,61.938354,-9.972168,-16.520676,-99.775116,-70.448
295,131.21167,-43.818848,129.12012,29.527344,81.18286,24.861328,4.6385,-67.08096,-36.081055
296,118.23999,-50.883057,138.82422,26.052734,97.23486,43.53076,45.6757,-31.750244,7.836914
297,112.177246,-58.28955,132.41797,22.61621,84.722046,29.093262,53.774334,-32.739685,11.675781
298,114.46094,-57.003906,134.66504,34.11035,82.27698,43.379883,48.72019,-37.619995,4.1726074
299,120.92114,-54.519287,129.91211,21.492188,73.2926,29.959473,-1.0463791,-74.23633,-41.382324
300,130.32153,-43.364746,132.36523,14.8984375,67.85864,15.650879,-22.957878,-91.94751,-57.29419
301,146.18652,-21.255371,142.18848,35.22754,83.431274,20.998535,22.854755,-53.085693,-16.267578
302,131.14746,-42.013184,142.73633,36.871094,90.2041,36.200195,56.84342,-25.756836,16.875977
303,116.21362,-63.2959,138.26953,28.449219,88.466675,44.68994,46.515865,-32.78067,6.7424316
304,123.6875,-56.685547,135.8125,23.948242,90.2677,37.345215,17.185978,-50.409454,-18.469238
305,116.7041,-64.00806,132.99219,7.5966797,81.58069,14.1171875,3.822895,-74.95984,-45.85254
306,125.99658,-52.082764,144.52539,18.479492,84.24695,8.29834,25.821552,-66.27371,-38.469482
307,143.79224,-33.338867,149.33496,37.48535,84.0564,15.313965,30.4632,-47.437195,-24.478027
308,148.27515,-37.59082,141.48438,28.433594,72.67322,21.334473,-3.9792519,-68.04227,-39.311768
309,117.66992,-73.06152,127.913086,-5.8789062,74.327515,15.996094,-1.1040611,-69.14017,-39.385986
310,117.58374,-64.45264,136.14062,8.958984,92.487305,30.419434,39.425083,-46.104767,-10.510254
311,126.27246,-56.174316,138.45996,23.418945,88.74744,30.911133,48.56425,-40.98938,-3.9768066
312,120.35791,-65.02637,130.03418,13.044922,77.44531,17.549316,22.430813,-63.013397,-33.774902
313,129.68652,-62.878906,132.60547,12.355469,72.54968,12.524902,-17.425991,-79.69586,-55.56006
314,147.36621,-37.74707,140.8789,28.510742,79.218506,34.96826,1.1743431,-54.07138,-22.216064
315,128.55762,-49.905273,131.09863,27.223633,74.80432,38.231934,38.69209,-36.079285,6.2407227
316,119.74536,-63.74341,132.6709,29.25879,81.461914,37.342773,55.24499,-31.19522,5.4226074
317,113.28833,-74.19678,134.08398,28.19336,77.33484,36.992188,19.67728,-58.10135,-27.717285
318,106.23193,-78.014404,132.5332,10.009766,87.52283,31.401367,9.33334,-60.82419,-39.426025
319,114.02905,-69.850586,139.1748,3.930664,87.38611,6.5390625,7.622738,-66.00806,-46.03833
320,132.0586,-50.913574,140.65137,16.15332,74.66382,4.675293,18.21664,-57.788788,-32.348633
321,127.50464,-64.53516,123.88672,16.069336,61.296387,23.460938,12.010937,-59.370514,-23.20459
322,129.97876,-68.83252,132.5332,17.955078,79.02234,46.23633,22.139172,-38.545563,-9.021484
323,110.50708,-77.651855,132.53418,6.5214844,85.55188,38.22168,21.950169,-41.18982,-17.405518
324,113.81787,-69.95703,132.66406,3.84375,77.871826,12.637695,27.5872,-59.116974,-28.504395
325,109.716064,-76.03027,131.1289,7.2822266,79.56665,3.227539,29.099758,-64.19809,-38.043457
326,112.460205,-75.43652,124.39453,6.6992188,59.26172,-0.7817383,-22.727009,-91.89914,-65.56787
327,121.96362,-64.645996,123.75391,13.544922,62.455322,26.75586,-19.484486,-75.022736,-43.486816
328,116.41382,-67.383545,126.81055,7.1152344,66.94495,32.817383,13.38879,-46.856873,-9.182373
329,114.05127,-72.34204,126.23633,2.0986328,63.45996,12.047852,32.68665,-46.2023,-9.181152
330,112.79028,-80.08179,121.06348,-0.57910156,62.054688,4.345703,10.485058,-73.60034,-40.588867
331,116.663574,-81.48389,128.77637,-6.0810547,65.12866,5.944336,-22.46296,-98.91135,-71.41821
332,118.12036,-78.5166,126.19336,-17.185547,65.06909,-7.824707,-24.529106,-88.96973,-75.57788
333,130.41577,-62.0437,133.37598,0.44140625,80.78235,14.254395,22.547665,-48.276825,-26.911377
334,113.55493,-82.6626,131.37598,0.07421875,83.70422,28.345215,49.274876,-22.665253,8.026123
335,109.38086,-89.05664,129.09961,8.336914,80.05005,36.54883,34.337986,-33.8179,-4.9404297
336,96.42285,-99.87988,117.862305,-7.2958984,54.01953,32.262207,-19.22039,-74.38544,-37.973877
337,98.8833,-99.76807,118.018555,-22.006836,53.412598,12.6328125,-22.718071,-87.4465,-47.89209
338,106.54175,-85.27222,130.24512,-11.446289,73.555786,-1.1640625,26.261272,-54.970856,-30.46167
339,126.098145,-71.51099,135.14062,13.082031,75.89075,17.058594,30.42078,-51.82193,-27.125732
340,130.7251,-68.95068,129.01855,26.736328,74.06299,58.60791,18.823856,-46.758545,-11.051025
341,113.37598,-83.65503,124.91797,2.3095703,67.8501,47.660645,1.1599083,-55.093353,-15.774414
342,104.230225,-93.95874,121.24512,-17.558594,58.864502,19.314941,5.3990517,-59.271698,-19.270752
343,107.51514,-87.8147,133.96191,1.5039062,71.1792,20.410645,22.3456,-57.581726,-16.698486
344,106.41968,-95.781494,129.91016,-5.7910156,63.114624,-2.9311523,-8.075001,-87.68756,-57.770264
345,113.96973,-78.92822,132.1416,-3.2929688,70.30554,6.1845703,-12.961243,-81.6192,-63.418945
346,112.28711,-74.21216,126.23633,-2.7509766,72.44116,26.92041,3.8589592,-60.06433,-33.91089
347,110.08008,-75.5188,126.84668,11.755859,80.52283,50.78369,47.41779,-27.31781,12.108887
348,107.58838,-82.293945,129.10254,12.624023,83.49963,50.546387,55.433697,-25.954773,18.589111
349,114.41431,-85.971436,123.180664,-7.176758,58.620605,26.388184,-11.367588,-81.96124,-43.492676
350,117.71045,-79.51172,125.418945,-14.470703,61.06775,23.097656,-26.131863,-92.145905,-59.60791
351,122.446045,-76.690674,125.9043,-26.987305,59.110962,-5.65625,-0.7910347,-79.70953,-56.44043
352,132.21045,-66.295654,136.7832,7.1757812,75.545044,16.371582,41.56339,-39.17798,-12.935303
353,133.48145,-65.70093,136.75,18.064453,67.54724,38.823242,24.324528,-45.890717,-8.018066
354,117.06763,-80.58081,118.40625,1.2822266,52.17981,40.93506,-15.715897,-75.48297,-33.975586
355,111.15967,-87.27881,113.76172,-12.801758,56.62451,36.083496,-14.581623,-78.96463,-34.549805
356,113.10425,-81.534424,123.703125,-10.890625,68.05151,28.928223,26.841145,-54.32956,-14.0563965
357,112.095215,-83.048096,121.052734,-0.6513672,65.79285,29.862305,37.185726,-43.947052,-2.4467773
358,124.75293,-77.37134,125.29199,-2.9042969,58.485474,15.712402,-3.199585,-74.333405,-44.39746
359,137.9541,-63.72339,125.00293,-3.4169922,50.424194,10.430664,-34.1615,-90.317444,-68.44531
360,128.19556,-64.83301,122.56152,-4.9277344,51.382446,25.324219,-14.696892,-76.08484,-36.02417
361,116.39502,-76.68921,127.34863,-1.3134766,62.84619,36.87793,27.96809,-46.95163,-2.1972656
362,104.000244,-83.7439,124.12598,8.3828125,71.28894,50.73584,39.832897,-35.724365,3.7495117
363,112.549805,-83.03955,126.51367,7.4033203,75.594604,53.404785,18.207119,-47.10852,-16.330322
364,115.87891,-79.40015,121.430664,-6.373047,61.4209,33.990723,-9.373478,-70.30484,-38.58545
365,121.114746,-66.6084,132.58398,5.3007812,66.27612,28.585938,3.8392906,-65.47781,-30.35498
366,116.28296,-71.71631,128.44531,7.504883,63.71936,20.24414,12.755024,-62.521545,-21.393066
367,106.38696,-82.39209,123.01953,0.8378906,59.99585,33.117188,6.575138,-61.163666,-22.67041
368,93.82837,-99.04175,119.49902,-18.533203,66.56995,39.178223,0.16207504,-62.64215,-30.147217
369,96.99463,-86.427246,122.57617,-1.4423828,82.39441,52.248047,26.873264,-42.71405,-5.159912
370,110.3208,-72.54712,124.19141,7.783203,76.91174,41.916504,40.49309,-42.31259,-4.1728516
371,124.78711,-55.98291,136.05273,28.452148,76.552246,57.086914,43.02862,-34.114838,2.7441406
372,118.252686,-65.52368,128.03027,15.865234,63.354248,44.739258,-5.4169655,-60.42624,-27.711914
373,111.73682,-75.63574,120.88965,-1.5439453,69.568115,46.824707,-8.896584,-63.018463,-20.692871
374,96.2168,-80.43359,119.243164,-6.401367,77.694336,43.74707,28.855946,-44.37433,2.5368652
375,102.30151,-76.31738,122.9082,4.2421875,76.55347,42.90576,51.79301,-34.33838,9.054932
376,102.519775,-80.89014,115.93555,1.8564453,59.100708,41.309082,19.455822,-60.797028,-21.823242
377,108.34131,-77.072754,127.79297,7.0214844,76.17493,54.089844,9.828945,-53.332733,-19.752686
378,102.10376,-78.61426,122.73535,-7.080078,64.55774,34.27881,0.022666931,-56.527954,-23.073975
379,97.59155,-76.08325,128.41895,9.283203,78.84656,37.86084,38.555096,-30.49591,6.3049316
380,94.82056,-79.60083,120.5957,10.032227,69.91785,41.301758,34.56429,-45.422577,3.8535156
381,79.38623,-101.4353,105.6582,-2.421875,52.26819,34.76123,1.0843773,-72.26083,-33.555664
382,85.071045,-98.12842,105.490234,-18.010742,52.404907,31.148926,-5.422394,-69.74527,-38.55298
383,83.70581,-90.91724,113.384766,-5.7841797,60.384766,46.59082,27.79884,-38.63669,-5.005127
384,101.96118,-70.96167,127.194336,9.0546875,73.47644,44.499023,50.353054,-26.01358,4.7072754
385,96.33008,-79.9458,120.74902,6.091797,66.86365,37.85547,25.510891,-45.371002,-16.648926
386,99.65259,-85.53418,113.87207,3.258789,49.975586,45.21338,-23.33297,-77.9003,-38.422607
387,100.120605,-80.211914,105.22656,-1.8916016,48.84082,47.447266,-18.572926,-82.943115,-36.34839
388,75.23584,-100.85742,106.59668,-7.364258,62.20703,47.729004,39.072124,-43.57257,5.743408
389,78.868164,-97.35425,119.25391,6.348633,72.59558,52.55127,61.89986,-18.120544,21.90918
390,82.70703,-100.14282,114.4082,0.61328125,69.67468,46.88379,31.590595,-34.20346,-8.727539
391,89.12891,-89.493164,107.01074,-11.237305,53.390503,34.816895,-9.965187,-64.698395,-38.108887
392,98.20801,-72.16211,108.58887,4.955078,56.348267,49.936523,-8.039913,-64.335815,-22.542236
393,95.71045,-73.385254,108.07129,11.138672,45.061768,48.680664,-4.098198,-72.73007,-12.922852
394,94.04321,-80.2793,112.35742,15.374023,65.11218,60.73633,41.950512,-37.448547,15.071777
395,81.41919,-92.96411,101.02344,-4.6816406,54.117676,46.306152,21.728573,-40.598938,-7.73291
396,94.56543,-83.33765,108.50586,-8.385742,68.37158,50.96826,27.715359,-27.829407,-5.8532715
397,95.18506,-70.066895,106.7168,6.46875,69.20239,43.64795,41.24062,-26.96103,6.2302246
398,103.793945,-63.915527,118.00586,25.125977,61.822876,54.44873,32.70796,-36.187225,5.0007324
399,97.91528,-71.819336,113.53906,23.82129,55.670776,61.68799,0.60783386,-65.81268,-19.056152
400,85.37207,-80.33911,101.04199,-3.0351562,50.302124,53.324707,-10.125912,-68.082855,-30.128174
401,81.47632,-75.74634,104.31445,-9.5625,64.686035,52.11963,28.334393,-35.310913,0.83618164
402,99.10669,-57.168213,112.12402,15.449219,75.899536,67.89258,71.97229,-2.2750244,36.14453
403,101.52417,-56.77246,115.26172,22.333008,66.63025,58.191895,56.494015,-15.827637,18.954346
404,120.407715,-39.549072,116.26367,22.572266,54.72339,42.317383,0.3608055,-47.018616,-23.216553
405,104.41528,-51.554688,109.45703,18.487305,58.258667,62.23535,-16.530758,-66.57257,-25.13916
406,84.38721,-66.45996,103.52539,4.9335938,69.36084,57.807617,35.441006,-46.41748,-0.9074707
407,84.23657,-64.259766,109.01074,11.5390625,70.06445,63.11377,64.78929,-18.249207,28.825684
408,97.453125,-53.354736,113.91016,25.267578,72.66675,77.88623,56.74905,-3.9451294,35.393066
409,104.86084,-48.355957,105.73828,20.21875,62.43701,78.06592,18.837673,-23.09024,10.106689
410,122.01123,-21.848389,104.66406,20.273438,47.473267,55.28174,-6.2181664,-45.944366,-13.201172
411,118.16016,-25.356201,115.4707,27.749023,56.78369,42.711426,21.349545,-43.799896,-8.515381
412,103.05591,-41.48828,116.993164,31.481445,71.314575,59.583984,60.79823,-18.572937,15.445557
413,94.1333,-55.98047,103.63867,17.069336,58.98535,67.61914,36.668606,-26.37381,8.386963
414,83.00879,-66.26514,104.14453,-0.48828125,68.392334,69.75879,24.544308,-21.445343,11.076416
415,101.73657,-43.029297,112.24805,9.955078,82.20752,69.73682,47.519352,-7.3108826,30.91333
416,116.65015,-23.390625,109.46875,19.986328,60.19275,49.958008,41.8512,-20.331726,14.137695
417,120.04297,-27.165771,109.11328,26.192383,45.07422,51.799316,10.457645,-47.43039,-17.134521
418,121.82739,-28.884277,112.80469,21.189453,55.90271,65.00586,1.1520958,-51.024506,-16.119873
419,109.968506,-39.608887,110.74609,10.0390625,63.108032,63.041992,20.187222,-33.713745,-2.220459
420,100.270996,-46.654053,119.802734,15.404297,73.0083,67.91943,62.736042,-0.6909485,35.818115
421,106.078125,-41.437744,123.174805,23.083984,76.48706,73.34473,71.32143,5.6464844,46.019043
422,108.26001,-47.987793,117.32324,14.0703125,66.621704,60.793945,30.038227,-24.028625,7.33374
423,111.95874,-39.727295,106.32031,9.638672,62.997314,51.38672,0.59931946,-45.987488,-25.42212
424,106.411865,-42.433105,109.24902,7.258789,55.16394,64.052246,0.8658714,-46.675842,-8.144287
425,100.059814,-48.146973,115.30957,14.206055,63.255493,67.9043,54.434048,-16.079742,32.203857
426,108.640625,-46.97583,122.42383,23.890625,73.25415,83.95166,70.0634,3.8961792,48.269287
427,91.46826,-62.302002,106.02637,4.2871094,52.13916,69.42383,20.066166,-29.130157,8.092773
428,103.311035,-52.120605,110.3418,-6.0390625,66.43518,68.898926,25.844143,-21.410858,8.623047
429,106.8833,-43.38208,113.96289,-2.5957031,71.57153,39.956055,42.80203,-19.526215,9.449707
430,96.29028,-57.15503,105.69238,4.0029297,54.317383,40.658203,33.396282,-32.484436,4.66333
431,107.86401,-51.15161,112.271484,14.910156,63.207886,80.89502,36.35017,-21.865784,15.013184
432,86.72974,-69.51465,106.134766,8.639648,63.48633,91.010254,26.792744,-24.45575,18.544434
433,81.89258,-68.761475,102.67969,-2.3417969,58.64209,79.36914,29.913578,-25.240784,21.46997
434,86.230225,-66.28027,114.134766,7.4375,76.5238,74.55127,72.88306,6.46994,50.158936
435,93.6499,-55.18213,107.572266,10.00293,62.65027,64.85596,53.609684,-11.7942505,24.319336
436,106.86694,-45.597412,105.02539,7.9804688,38.904175,54.13379,-10.601883,-54.754425,-24.990723
437,109.694336,-39.21924,105.42383,7.8740234,44.153076,52.813477,-11.985191,-56.132355,-22.48413
438,94.02197,-48.14746,120.25586,13.719727,75.97327,80.46826,61.600468,0.5638428,41.247314
439,93.12866,-57.475586,117.92383,17.591797,82.40161,88.75342,89.14198,20.763062,63.064453
440,93.7395,-65.990234,111.71582,6.044922,68.13623,77.57422,56.914165,-1.6756287,32.415527
441,84.28735,-79.63086,101.81055,-19.714844,57.31494,48.496094,9.837879,-39.93106,-15.671387
442,85.15039,-66.91406,95.96973,-15.162109,57.284912,48.03174,7.1365013,-39.745605,-17.292236
443,103.77295,-44.703613,111.10742,-1.9892578,46.246582,37.211914,21.208363,-37.617554,-0.64331055
444,106.5354,-46.35205,120.46387,12.025391,62.21167,67.28955,47.088543,-16.33255,29.27124
445,85.01904,-71.42236,108.30371,-11.091797,54.06201,65.84033,32.288006,-25.951263,10.9001465
446,76.17944,-77.184326,102.206055,-21.401367,47.126465,65.49121,13.949635,-38.244812,-0.15942383
447,93.25122,-53.349854,109.33496,-12.430664,61.625244,59.990723,40.55678,-22.43335,14.515869
448,85.38843,-70.539795,105.20703,-19.930664,51.509277,38.743164,38.948658,-31.391754,3.881836
449,100.97803,-52.8042,109.89258,-4.248047,42.98291,38.473145,12.547703,-49.818665,-15.459961
450,100.02368,-60.15503,108.37988,-16.304688,38.910156,47.52588,-13.374802,-57.599976,-26.231201
451,96.94629,-54.948975,106.61426,-14.741211,47.986572,58.004883,14.348118,-33.40216,0.2536621
452,89.60083,-58.833252,110.82031,-8.453125,60.35498,60.04492,48.450222,-15.902924,32.070312
453,89.039795,-63.442627,116.03418,-3.828125,60.645752,66.40576,57.61913,-12.576691,33.59619
454,98.99658,-60.390625,103.96582,-16.649414,44.563843,53.67285,12.114964,-47.92041,-4.413574
455,103.43164,-51.91382,105.762695,-17.501953,43.456787,48.41162,-12.459465,-58.596527,-22.223145
456,96.40625,-57.503906,107.89551,-16.695312,53.270996,55.385742,16.233486,-37.048523,5.1728516
457,92.50366,-58.156494,110.413086,-13.730469,64.17163,57.626953,61.19652,-10.126587,39.07617
458,77.1311,-76.95532,104.08301,-22.285156,46.38916,57.459473,42.128902,-21.03537,27.213135
459,76.36157,-80.34277,101.07715,-25.621094,51.94226,65.33789,24.2048,-28.593842,17.077148
460,92.54443,-54.459717,112.6582,-4.3291016,76.25403,91.461914,46.641285,-5.101288,40.766357
461,102.82007,-37.00952,105.56445,-3.852539,66.89429,62.779785,44.338497,-20.022247,28.83081
462,103.81616,-43.454834,120.92578,5.5810547,66.401855,62.63867,55.86083,-9.395416,33.164062
463,93.82617,-55.51123,109.38281,0.06738281,54.811768,70.0918,30.482365,-27.299438,15.727295
464,95.21118,-60.205322,114.618164,-9.563477,71.71057,86.671875,37.628216,-9.716339,35.114502
465,87.34326,-63.651123,106.91992,-27.416992,64.67334,71.28027,47.382114,-7.159729,42.38452
466,94.43921,-53.09619,114.65625,-8.120117,66.46741,72.36572,68.936676,2.38089,54.75
467,86.07178,-68.062256,103.92969,-14.794922,45.27063,56.15918,37.15893,-33.56076,15.471191
468,101.48413,-55.92163,103.552734,-8.90918,35.124878,48.08008,-13.795757,-65.84186,-25.90039
469,105.531494,-46.974854,110.98926,-10.399414,42.040405,51.99756,-15.502266,-62.00641,-15.949707
470,95.524414,-51.818115,113.12207,-21.03418,63.6687,61.177734,42.52985,-22.839203,28.9458
471,76.30591,-71.305664,106.77051,-16.014648,65.70886,70.518555,78.88428,4.869751,56.611816
472,75.0625,-83.39722,103.74609,-20.50586,56.187378,67.660645,53.637432,-13.061371,31.592041
473,78.63257,-78.93262,100.97949,-32.95508,48.813354,58.77539,7.7258797,-41.050842,2.8063965
474,79.89209,-78.2168,100.31445,-45.98535,29.119995,35.676758,-21.119263,-70.87622,-29.552002
475,103.48242,-49.17993,115.35742,-14.081055,40.49646,35.91455,8.244968,-57.138306,-5.32959
476,105.14526,-48.160156,111.11621,-8.655273,44.79651,46.97705,37.38782,-33.218933,14.358398
477,104.54712,-54.14502,105.12891,-13.295898,49.715332,70.12207,30.123722,-26.217804,19.561523
478,90.42969,-62.33911,100.72949,-16.972656,58.723267,85.76807,32.317463,-18.882416,27.282227
479,92.3186,-60.799072,106.17969,-21.703125,61.51245,75.10498,52.073376,-6.6851196,42.67041
480,98.67041,-49.38867,105.13574,-13.875977,54.33728,66.01318,54.872524,-17.86856,33.994385
481,111.72998,-40.23047,109.73926,0.8886719,44.178345,58.190918,14.611492,-44.459625,-2.213623
